ID,Nombre,Entidad,Correo electrónico,Partido,Escolaridad,Propuestas_Adherente,Propuestas aprobadas_Adherente,Propuestas_Diversos Grupos Parlamentarios,Propuestas aprobadas_Diversos Grupos Parlamentarios,Propuestas_De Grupo,Propuestas aprobadas_De Grupo,Propuestas_TOTAL,Propuestas aprobadas_TOTAL,Propuestas_Iniciante,Propuestas aprobadas_Iniciante,Propuestas_Proponente,Propuestas aprobadas_Proponente
24611591997363467362874847535568751960,Jesús Wenceslao Rangel de la O,México ,jesus.rangel@diputados.gob.mx ,PRI,Sin estudios registrados,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
316102279460725538719789316433787080954,Carmina Yadira Regalado Mardueño,Nayarit ,carmina.regalado@diputados.gob.mx ,Morena,Licenciatura,3.0,0.0,1.0,0.0,27.0,14.0,44,17,13.0,3.0,0.0,0.0
5732462210147975771921465295085674771,Nancy Claudia Reséndiz Hernández,México ,nancy.resendiz@diputados.gob.mx ,Sin Partido,Maestría,13.0,2.0,3.0,0.0,10.0,1.0,36,5,10.0,2.0,0.0,0.0
242150913933728784799087491799813421159,Emmanuel Reyes Carmona,Guanajuato ,emmanuel.reyes@diputados.gob.mx ,Morena,Sin estudios registrados,12.0,0.0,5.0,1.0,33.0,4.0,93,9,43.0,4.0,0.0,0.0
3825782662610976274020083411503756679,Marco Antonio Reyes Colín,México ,marco.reyes@diputados.gob.mx ,Morena,Licenciatura,11.0,3.0,0.0,0.0,27.0,14.0,46,17,8.0,0.0,0.0,0.0
289123540854028087643804525634245710485,Armando Reyes Ledesma,Baja California ,armando.reyes@diputados.gob.mx ,PT,Bachillerato,8.0,2.0,1.0,0.0,21.0,2.0,38,5,8.0,1.0,0.0,0.0
76931053577110793750710939232194851857,Valentín Reyes López,Veracruz ,valentin.reyes@diputados.gob.mx ,Morena,Sin estudios registrados,4.0,1.0,3.0,1.0,27.0,14.0,39,16,5.0,0.0,0.0,0.0
306421665710250773649884653648962675769,Idalia Reyes Miguel,Guerrero ,idalia.reyes@diputados.gob.mx ,Morena,Maestría,9.0,0.0,1.0,1.0,27.0,14.0,47,17,10.0,2.0,0.0,0.0
232550971561127615472957443091028428951,Claudia Reyes Montiel,México ,claudia.reyes@diputados.gob.mx ,Sin Partido,Maestría,6.0,1.0,5.0,0.0,107.0,10.0,136,13,18.0,2.0,0.0,0.0
21934788584512593503172853444428049985,Miguel Alonso Riggs Baeza,Chihuahua ,miguel.riggs@diputados.gob.mx ,MC,Maestría,128.0,17.0,7.0,3.0,33.0,4.0,180,25,12.0,1.0,0.0,0.0
213624937630670403304789958261556829072,Ana Lucia Riojas Martínez,Ciudad de México ,lucia.riojas@diputados.gob.mx ,Sin Partido,Licenciatura,6.0,1.0,12.0,5.0,0.0,0.0,25,7,7.0,1.0,0.0,0.0
324386810939237019449755794670679134534,Fortunato Rivera Castillo,Hidalgo ,fortunato.rivera@diputados.gob.mx ,Morena,Licenciatura,7.0,1.0,3.0,2.0,27.0,14.0,40,17,3.0,0.0,0.0,0.0
77839295056201064260825532175226479215,Marcelino Rivera Hernández,San Luis Potosí ,marcelino.rivera@diputados.gob.mx ,PAN,Licenciatura,117.0,14.0,11.0,1.0,33.0,4.0,165,20,4.0,1.0,0.0,0.0
260445057523467383600102941159394964563,Cruz Juvenal Roa Sánchez,México ,cruz.roa@diputados.gob.mx ,PRI,Doctorado,48.0,12.0,2.0,0.0,8.0,0.0,61,12,3.0,0.0,0.0,0.0
99923780553455046068904061327152599320,Maricruz Roblero Gordillo,Chiapas ,maricruz.roblero@diputados.gob.mx ,PT,Licenciatura,7.0,2.0,1.0,0.0,21.0,2.0,36,4,7.0,0.0,0.0,0.0
87798435068098890238322979439987014854,Beatriz Silvia Robles Gutiérrez,Querétaro ,beatriz.robles@diputados.gob.mx ,Morena,Maestría,45.0,4.0,1.0,0.0,27.0,14.0,80,18,7.0,0.0,0.0,0.0
49180505176325508951334142732785415481,Benjamín Robles Montoya,Oaxaca ,benjamin.robles@diputados.gob.mx ,PT,Maestría,5.0,2.0,1.0,0.0,20.0,2.0,82,6,56.0,2.0,0.0,0.0
256465204241184405764492482951614338970,Martha Robles Ortiz,México ,martha.robles@diputados.gob.mx ,Morena,Sin estudios registrados,57.0,14.0,3.0,2.0,27.0,14.0,88,30,1.0,0.0,0.0,0.0
134173762845156594248293039255316622736,Sonia Rocha Acosta,Querétaro ,sonia.rocha@diputados.gob.mx ,PAN,Maestría,102.0,13.0,15.0,1.0,34.0,4.0,156,18,5.0,0.0,0.0,0.0
204104061194517070147858391720429218043,Ma. Sara Rocha Medina,San Luis Potosí ,sara.rocha@diputados.gob.mx ,PRI,Licenciatura,35.0,5.0,6.0,2.0,10.0,0.0,80,10,29.0,3.0,0.0,0.0
62660038472695218966514944981850876229,Efraín Rocha Vega,Chihuahua ,efrain.rocha@diputados.gob.mx ,Morena,Licenciatura,4.0,1.0,3.0,2.0,27.0,14.0,36,17,2.0,0.0,0.0,0.0
53529847377847867031481329547737509266,Ediltrudis Rodríguez Arellano,Tabasco ,ediltrudis.rodriguez@diputados.gob.mx ,Morena,Licenciatura,6.0,0.0,4.0,2.0,27.0,14.0,42,17,5.0,1.0,0.0,0.0
27760741193265290793168032191701037984,Mario Alberto Rodríguez Carrillo,Jalisco ,mario.rodriguez@diputados.gob.mx ,MC,Doctorado,16.0,1.0,4.0,1.0,35.0,3.0,74,7,19.0,2.0,0.0,0.0
42212202851646124170742680796762131231,Manuel Rodríguez González,Tabasco ,manuel.rodriguez@diputados.gob.mx ,Morena,Maestría,3.0,0.0,1.0,0.0,27.0,14.0,42,19,11.0,5.0,0.0,0.0
166855851876162393230106971782849567432,Eraclio Rodríguez Gómez,Chihuahua ,eraclio.rodriguez@diputados.gob.mx ,PT,Sin estudios registrados,0.0,0.0,1.0,0.0,22.0,12.0,29,12,6.0,0.0,0.0,0.0
206933734424961582944694565079078598310,Mariana Rodríguez Mier Y Terán,Tamaulipas ,mariana.rodriguez@diputados.gob.mx ,PRI,Maestría,58.0,12.0,6.0,2.0,13.0,0.0,124,17,47.0,3.0,0.0,0.0
202480623147683121902450592384709042058,Ana María Rodríguez Ruiz,Ciudad de México ,ana.rodriguez@diputados.gob.mx ,Morena,Licenciatura,19.0,3.0,1.0,0.0,27.0,14.0,55,17,8.0,0.0,0.0,0.0
1448425594264571392338652505796333664,Ariel Rodríguez Vázquez,Guanajuato ,ariel.rodriguez@diputados.gob.mx ,MC,Doctorado,39.0,7.0,4.0,1.0,35.0,3.0,83,11,5.0,0.0,0.0,0.0
235992350999409062198513082649287327565,Norma Azucena Rodríguez Zamora,Veracruz ,azucena.rodriguez@diputados.gob.mx ,Sin Partido,Sin estudios registrados,11.0,1.0,5.0,0.0,107.0,10.0,143,11,20.0,0.0,0.0,0.0
272439280682840534360809352811339999473,Laura Angélica Rojas Hernández,México ,laura.rojas@diputados.gob.mx ,PAN,Maestría,42.0,6.0,20.0,7.0,31.0,4.0,111,19,18.0,2.0,0.0,0.0
184534870860030999901708941721427652800,Beatriz Rojas Martínez,Ciudad de México ,beatriz.rojas@diputados.gob.mx ,Morena,Licenciatura,8.0,1.0,9.0,5.0,27.0,14.0,52,21,8.0,1.0,0.0,0.0
170096564648456970649307207380944764069,Ana Karina Rojo Pimentel,Ciudad de México ,ana.rojo@diputados.gob.mx ,PT,Licenciatura,23.0,3.0,3.0,1.0,21.0,2.0,52,6,5.0,0.0,0.0,0.0
148502291812879717487929075153518782746,Jorge Romero Herrera,Ciudad de México ,jromero.herrera@diputados.gob.mx ,PAN,Licenciatura,103.0,15.0,3.0,0.0,31.0,4.0,144,19,7.0,0.0,0.0,0.0
54422032921058606128148448221641064636,Juan Carlos Romero Hicks,Guanajuato ,romero.hicks@diputados.gob.mx ,PAN,Maestría,99.0,14.0,34.0,18.0,40.0,4.0,178,39,5.0,3.0,0.0,0.0
132923588058489009359428878339903666785,Gloria Romero León,Hidalgo ,gloria.romero@diputados.gob.mx ,PAN,Maestría,112.0,16.0,12.0,1.0,34.0,4.0,174,23,16.0,2.0,0.0,0.0
25308676917669170496933452841088202903,Martha Estela Romo Cuéllar,Jalisco ,estela.romo@diputados.gob.mx ,PAN,Maestría,127.0,13.0,15.0,3.0,34.0,4.0,198,23,22.0,3.0,0.0,0.0
193607386790974578742735540571057597849,Guadalupe Romo Romo,Jalisco ,guadalupe.romo@diputados.gob.mx ,PAN,Secundaria,106.0,15.0,13.0,3.0,33.0,4.0,154,23,2.0,1.0,0.0,0.0
53195535643409971447915181521056873492,María Guadalupe Román Ávila,México ,guadalupe.roman@diputados.gob.mx ,Morena,Bachillerato,29.0,3.0,1.0,0.0,27.0,14.0,68,18,11.0,1.0,0.0,0.0
245793371767078742811958126689879841533,Luz Estefanía Rosas Martínez,Ciudad de México ,luz.rosas@diputados.gob.mx ,Morena,Licenciatura,1.0,0.0,1.0,0.0,33.0,4.0,40,4,5.0,0.0,0.0,0.0
117993281481224748430936010472126806766,José Salvador Rosas Quintanilla,Tamaulipas ,jose.rosas@diputados.gob.mx ,PAN,Licenciatura,112.0,15.0,4.0,1.0,31.0,4.0,219,28,72.0,8.0,0.0,0.0
60241772750505294440318308727079679595,Erika Mariana Rosas Uribe,Sinaloa ,erika.rosas@diputados.gob.mx ,Morena,Licenciatura,33.0,4.0,124.0,31.0,27.0,14.0,193,50,9.0,1.0,0.0,0.0
87121171022425792564634211029329691991,María Rosete ,Ciudad de México ,maria.rosete@diputados.gob.mx ,PT,Licenciatura,22.0,3.0,2.0,1.0,15.0,2.0,58,7,19.0,1.0,0.0,0.0
5074495163637755791467930515319971047,Roberto Antonio Rubio Montejo,Chiapas ,roberto.rubio@diputados.gob.mx ,Partido Verde,Licenciatura,1.0,1.0,80.0,20.0,19.0,1.0,101,22,1.0,0.0,0.0,0.0
327164336323873286980977640710440493950,Ernesto Guillermo Ruffo Appel,Baja California ,ernesto.ruffo@diputados.gob.mx ,PAN,Licenciatura,88.0,9.0,4.0,0.0,31.0,3.0,128,12,5.0,0.0,0.0,0.0
155302309825479604777470554867052056619,Hugo Rafael Ruiz Lustre,Hidalgo ,hugo.ruiz@diputados.gob.mx ,Morena,Licenciatura,1.0,0.0,1.0,0.0,27.0,14.0,40,16,11.0,2.0,0.0,0.0
331558522076511442802499540280240360847,Jorge Eugenio Russo Salido,Sonora ,jorge.russo@diputados.gob.mx ,MC,Licenciatura,20.0,4.0,6.0,2.0,31.0,3.0,60,9,3.0,0.0,0.0,0.0
79499123318192653908403056354429030954,Eulalio Juan Ríos Fararoni,Veracruz ,eulaliojuan.rios@diputados.gob.mx ,Morena,Licenciatura,6.0,0.0,1.0,0.0,27.0,14.0,41,17,7.0,3.0,0.0,0.0
250276765666629629525067985014246457246,Josefina Salazar Báez,San Luis Potosí ,josefina.salazar@diputados.gob.mx ,PAN,Licenciatura,104.0,14.0,11.0,1.0,42.0,4.0,174,22,17.0,3.0,0.0,0.0
762732158847376340908571771475690336,Luis Fernando Salazar Fernández,Coahuila ,luis.salazar@diputados.gob.mx ,Morena,Maestría,36.0,4.0,1.0,0.0,23.0,8.0,65,13,5.0,1.0,0.0,0.0
256525866392150648632979240052079063278,María Lucero Saldaña Pérez,Puebla ,lucero.saldana@diputados.gob.mx ,PRI,Doctorado,53.0,15.0,7.0,0.0,9.0,0.0,86,18,17.0,3.0,0.0,0.0
89905379093966383937727052666110777548,Francisco Javier Saldivar Camacho,Ciudad de México ,francisco.saldivar@diputados.gob.mx ,Sin Partido,Bachillerato,15.0,0.0,1.0,0.0,10.0,1.0,37,2,11.0,1.0,0.0,0.0
128968724089419298320759195055627849926,Javier Salinas Narváez,México ,javier.salinas@diputados.gob.mx ,Morena,Doctorado,3.0,1.0,3.0,0.0,33.0,4.0,46,5,7.0,0.0,0.0,0.0
319175388166628640100095401591570605753,Ruth Salinas Reyes,México ,ruth.salinas@diputados.gob.mx ,MC,Sin estudios registrados,20.0,2.0,5.0,0.0,33.0,4.0,99,12,41.0,6.0,0.0,0.0
244129114884671815254211342667388908293,Hernán Salinas Wolberg,Nuevo León ,hernan.salinas@diputados.gob.mx ,PAN,Sin estudios registrados,108.0,16.0,10.0,1.0,32.0,3.0,154,21,4.0,1.0,0.0,0.0
300207844018117548926886738748322542942,Nayeli Salvatori Bojalil,Puebla ,nayeli.salvatori@diputados.gob.mx ,Morena,Licenciatura,10.0,0.0,5.0,3.0,10.0,1.0,59,9,34.0,5.0,0.0,0.0
51949958470978404319078565442408295207,Reginaldo Sandoval Flores,Michoacán ,reginaldo.sandoval@diputados.gob.mx ,PT,Licenciatura,8.0,2.0,23.0,19.0,21.0,2.0,78,29,26.0,6.0,0.0,0.0
298846356938419109322787611725323080227,María Liduvina Sandoval Mendoza,Colima ,liduvina.sandoval@diputados.gob.mx ,PAN,Maestría,100.0,13.0,17.0,5.0,33.0,4.0,152,22,2.0,0.0,0.0,0.0
168709143793636722066465463835325710338,Lucinda Sandoval Soberanes,Sinaloa ,lucinda.sandoval@diputados.gob.mx ,Morena,Sin estudios registrados,15.0,6.0,2.0,0.0,27.0,14.0,48,21,4.0,1.0,0.0,0.0
45783386150972571886756609959210587813,Azael Santiago Chepi,Oaxaca ,azael.santiago@diputados.gob.mx ,Morena,Maestría,6.0,1.0,1.0,0.0,27.0,14.0,50,22,16.0,7.0,0.0,0.0
2116595175881300418148349379547933032,Iran Santiago Manuel,Oaxaca ,iran.santiago@diputados.gob.mx ,Morena,Maestría,7.0,1.0,0.0,0.0,27.0,14.0,47,20,13.0,5.0,0.0,0.0
135070567325610254702639816679069323079,Nancy Yadira Santiago Marcos,Sinaloa ,yadira.marcos@diputados.gob.mx ,Morena,Licenciatura,26.0,6.0,1.0,0.0,27.0,14.0,56,20,2.0,0.0,0.0,0.0
137807146457912992662430733265889214263,Edelmiro Santiago Santos Díaz,Nuevo León ,edelmiro.santos@diputados.gob.mx ,Morena,Posgrado,12.0,2.0,0.0,0.0,27.0,14.0,83,22,44.0,6.0,0.0,0.0
107361496868823375205162917519585675898,Dulce María Sauri Riancho,Yucatán ,dulce.sauri@diputados.gob.mx ,PRI,Doctorado,20.0,3.0,14.0,6.0,13.0,0.0,104,17,57.0,8.0,0.0,0.0
304907586384216343516129553161678851557,Rafael Alejandro Serna Vega,Nuevo León ,rafael.serna@diputados.gob.mx ,PAN,Licenciatura,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
42021478732884350490134488996427075049,Héctor Serrano Cortes,Ciudad de México ,hector.serrano@diputados.gob.mx ,PT,Maestría,3.0,1.0,32.0,7.0,28.0,2.0,64,10,1.0,0.0,0.0,0.0
175916420912730052586662310394009617541,Jorge Ángel Sibaja Mendoza,Chiapas ,jorge.sibaja@diputados.gob.mx ,Morena,Sin estudios registrados,1.0,1.0,1.0,0.0,19.0,7.0,22,9,1.0,1.0,0.0,0.0
165405059002914232161771186989417147048,Sergio Armando Sisbeles Alvarado,Coahuila ,sergio.sisbeles@diputados.gob.mx ,PRI,Maestría,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4.0,0.0,0.0,0.0
85064216906425028935444849978061019115,Verónica María Sobrado Rodríguez,Puebla ,veronica.sobrado@diputados.gob.mx ,PAN,Maestría,120.0,17.0,27.0,10.0,41.0,4.0,206,31,18.0,0.0,0.0,0.0
223785100527497531209500513560136294710,María Marivel Solís Barrera,Hidalgo ,maria.solis@diputados.gob.mx ,Morena,Licenciatura,60.0,6.0,1.0,0.0,27.0,14.0,106,23,18.0,3.0,0.0,0.0
238192252055310918723394873607104890808,Olga Patricia Sosa Ruíz,Tamaulipas ,olga.sosa@diputados.gob.mx ,Sin Partido,Maestría,17.0,2.0,9.0,6.0,9.0,1.0,118,29,83.0,20.0,0.0,0.0
312768419179759095100601013587850134014,José de la Luz Sosa Salinas,Tlaxcala ,jose.sosa@diputados.gob.mx ,PT,Bachillerato,6.0,1.0,2.0,0.0,22.0,3.0,32,4,2.0,0.0,0.0,0.0
301452972587601497072865935043611190887,Carlos Sánchez Barrios,Guerrero ,carlos.sanchezb@diputados.gob.mx ,Morena,Maestría,1.0,0.0,0.0,0.0,27.0,14.0,34,15,6.0,1.0,0.0,0.0
327092767733515174258351403315644884249,Anita Sánchez Castro,Michoacán ,anita.sanchez@diputados.gob.mx ,Morena,Licenciatura,7.0,1.0,2.0,1.0,27.0,14.0,49,20,13.0,4.0,0.0,0.0
209573489879144246433802173820899509251,Miroslava Sánchez Galván,Coahuila ,miroslava.sanchez@diputados.gob.mx ,Morena,Licenciatura,2.0,0.0,1.0,0.0,27.0,14.0,43,17,13.0,3.0,0.0,0.0
52908475106192949308641921236537458064,Irma Sánchez Manzo,Jalisco ,irma.manzo@diputados.gob.mx ,MC,Sin estudios registrados,0.0,0.0,1.0,0.0,4.0,0.0,7,0,2.0,0.0,0.0,0.0
164107095338290567927423530456654253998,Lourdes Erika Sánchez Martínez,Sinaloa ,erika.sanchez@diputados.gob.mx ,PRI,Maestría,46.0,7.0,7.0,2.0,10.0,0.0,85,11,22.0,2.0,0.0,0.0
144695562985727531528646304188163131036,Graciela Sánchez Ortiz,México ,graciela.sanchez@diputados.gob.mx ,Morena,Licenciatura,22.0,4.0,1.0,0.0,27.0,14.0,61,19,11.0,1.0,0.0,0.0
153641276519218486581507793296495190201,Juan Pablo Sánchez Rodríguez,México ,pablo.sanchez@diputados.gob.mx ,Morena,Doctorado,1.0,0.0,0.0,0.0,27.0,14.0,30,15,2.0,1.0,0.0,0.0
274054019149745012516057118235974983053,Mario Manuel Sánchez Villafuerte,México ,mario.sanchez@diputados.gob.mx ,PAN,Licenciatura,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0
63582301082519215184355688377004327770,Raúl Ernesto Sánchez Barrales Zavalza,México ,raul.sanchezbarrales@diputados.gob.mx ,PT,Posgrado,2.0,0.0,1.0,0.0,22.0,12.0,26,12,1.0,0.0,0.0,0.0
69101009837055384004543619462133872243,Martha Tagle Martínez,Ciudad de México ,martha.tagle@diputados.gob.mx ,MC,Licenciatura,15.0,4.0,32.0,6.0,35.0,3.0,126,20,44.0,7.0,0.0,0.0
180074165809115088012818481927979419075,Adriana Paulina Teissier Zavala,Quintana Roo ,adriana.teissier@diputados.gob.mx ,Sin Partido,Sin estudios registrados,6.0,1.0,2.0,0.0,9.0,1.0,25,2,8.0,0.0,0.0,0.0
28799361504569972032451100054898807686,Armando Tejeda Cid,Michoacán ,armando.tejeda@diputados.gob.mx ,PAN,Maestría,89.0,14.0,4.0,1.0,33.0,4.0,127,19,1.0,0.0,0.0,0.0
219046019730742661344731069685085785832,Jannet Tellez Infante,Hidalgo ,jannet.tellez@diputados.gob.mx ,Morena,Licenciatura,62.0,7.0,11.0,1.0,27.0,14.0,105,22,5.0,0.0,0.0,0.0
199753261952638940226999927920180329944,Claudia Tello Espinosa,Veracruz ,claudia.tello@diputados.gob.mx ,Morena,Doctorado,11.0,0.0,3.0,2.0,27.0,14.0,49,18,8.0,2.0,0.0,0.0
206718959983924275469062551177114764814,Paola Tenorio Adame,Veracruz ,paola.tenorio@diputados.gob.mx ,Morena,Sin estudios registrados,6.0,0.0,0.0,0.0,27.0,14.0,33,14,0.0,0.0,0.0,0.0
159928375202423695560081267993100353813,Patricia Terrazas Baca,Chihuahua ,patricia.terrazas@diputados.gob.mx ,PAN,Maestría,131.0,16.0,11.0,2.0,36.0,4.0,182,26,4.0,4.0,0.0,0.0
56980209584071619319675108343342843622,Irma María Terán Villalobos,Sonora ,irma.teran@diputados.gob.mx ,Sin Partido,Licenciatura,51.0,10.0,0.0,0.0,6.0,0.0,69,11,12.0,1.0,0.0,0.0
190403715831160892551227749242805651718,Rubén Terán Águila (LICENCIA),Tlaxcala ,ruben.teran@diputados.gob.mx ,Morena,Licenciatura,2.0,0.0,0.0,0.0,27.0,14.0,46,14,17.0,0.0,0.0,0.0
54421864541285275299077086997834925288,Mauricio Alonso Toledo Gutiérrez,Ciudad de México ,mauricio.toledo@diputados.gob.mx ,PT,Sin estudios registrados,5.0,2.0,20.0,6.0,28.0,2.0,56,11,3.0,1.0,0.0,0.0
332970699958337816949943294804852974355,Elba Lorena Torres Díaz,Aguascalientes ,elba.torres@diputados.gob.mx ,PT,Licenciatura,62.0,13.0,0.0,0.0,13.0,2.0,81,16,6.0,1.0,0.0,0.0
160165944130485871410180617419050389796,Fernando Torres Graciano,Guanajuato ,fernando.torres@diputados.gob.mx ,PAN,Maestría,90.0,12.0,14.0,2.0,33.0,3.0,149,17,12.0,0.0,0.0,0.0
280989729342817555014358825188955548130,María Marcela Torres Peimbert,Querétaro ,marcela.torres@diputados.gob.mx ,PAN,Maestría,100.0,13.0,6.0,2.0,32.0,3.0,166,25,28.0,7.0,0.0,0.0
15948740121721036645257987083666273580,Carlos Torres Piña,Michoacán ,ctorres.pina@diputados.gob.mx ,Morena,Licenciatura,6.0,0.0,4.0,2.0,33.0,4.0,51,6,8.0,0.0,0.0,0.0
159401092454376868227365519221141533255,Adolfo Torres Ramírez,Michoacán ,adolfo.torres@diputados.gob.mx ,PAN,Maestría,112.0,13.0,11.0,1.0,33.0,4.0,170,18,14.0,0.0,0.0,0.0
83559111663124672524069610979396391224,José Isabel Trejo Reyes,Zacatecas ,jose.trejo@diputados.gob.mx ,PAN,Licenciatura,99.0,13.0,3.0,0.0,31.0,4.0,133,17,0.0,0.0,0.0,0.0
308930956537325012269814839679068366473,Pedro Pablo Treviño Villarreal,Nuevo León ,pedro.trevino@diputados.gob.mx ,PRI,Maestría,27.0,5.0,1.0,0.0,9.0,0.0,41,7,4.0,2.0,0.0,0.0
43927300219486093283668593089834351922,Rosalba Valencia Cruz,Veracruz ,rosalba.valencia@diputados.gob.mx ,Morena,Licenciatura,23.0,4.0,1.0,0.0,27.0,14.0,55,18,4.0,0.0,0.0,0.0
128071142994101540871778976395606527159,Carlos Alberto Valenzuela González,Veracruz ,carlos.valenzuela@diputados.gob.mx ,PAN,Maestría,102.0,13.0,10.0,1.0,33.0,4.0,173,27,28.0,9.0,0.0,0.0
27897070531857961483375366438225141970,Lorenia Iveth Valles Sampedro,Sonora ,lorenia.valles@diputados.gob.mx ,Morena,Maestría,6.0,0.0,0.0,0.0,27.0,14.0,79,21,46.0,7.0,0.0,0.0
219838735398595588008899278759685106017,Víctor Gabriel Varela López,Ciudad de México ,victor.varela@diputados.gob.mx ,Morena,Sin estudios registrados,4.0,1.0,2.0,0.0,27.0,14.0,38,16,5.0,1.0,0.0,0.0
39058634388797522471226576223773650775,Ernesto Vargas Contreras,Nuevo León ,ernesto.vargas@diputados.gob.mx ,Sin Partido,Licenciatura,21.0,3.0,0.0,0.0,10.0,1.0,51,11,20.0,7.0,0.0,0.0
216969274404578572443381843238722846884,Luis Enrique Vargas Díaz,Jalisco ,luis.vargas@diputados.gob.mx ,MC,Sin estudios registrados,0.0,0.0,1.0,0.0,4.0,0.0,6,0,1.0,0.0,0.0,0.0
31498481924129953352356097738147220076,Lidia Nallely Vargas Hernández,San Luis Potosí ,lidia.vargas@diputados.gob.mx ,Morena,Bachillerato,27.0,4.0,2.0,0.0,27.0,14.0,64,19,8.0,1.0,0.0,0.0
166199259029101208998922982918291009474,Teresita de Jesús Vargas Meraz,Chihuahua ,teresita.vargas@diputados.gob.mx ,Morena,Licenciatura,0.0,0.0,0.0,0.0,27.0,14.0,35,14,8.0,0.0,0.0,0.0
258966939863441082505664814782657537095,Alfredo Vazquez Vazquez,Chiapas ,alfredo.vazquez@diputados.gob.mx ,Morena,Licenciatura,3.0,0.0,1.0,0.0,27.0,14.0,33,16,2.0,2.0,0.0,0.0
339505752289765011541069454312196864812,Marcela Guillermina Velasco González,México ,marcela.velasco@diputados.gob.mx ,PRI,Maestría,50.0,7.0,1.0,0.0,10.0,0.0,80,10,19.0,3.0,0.0,0.0
293738998918881172113615886903814451501,María Luisa Veloz Silva,San Luis Potosí ,maria.veloz@diputados.gob.mx ,Morena,Sin estudios registrados,9.0,2.0,0.0,0.0,27.0,14.0,38,16,2.0,0.0,0.0,0.0
1524594797034641355455201048141276109,Julieta Kristal Vences Valencia,Puebla ,julieta.vences@diputados.gob.mx ,Morena,Maestría,23.0,1.0,9.0,5.0,27.0,14.0,83,24,24.0,4.0,0.0,0.0
38630704908386356497679706763479905531,Vicente Javier Verastegui Ostos,Tamaulipas ,vicente.verastegui@diputados.gob.mx ,PAN,Licenciatura,79.0,10.0,3.0,0.0,30.0,3.0,112,13,0.0,0.0,0.0,0.0
313023247479952731280929898260276844020,Jesús Carlos Vidal Peniche,Yucatán ,jesus.vidal@diputados.gob.mx ,Partido Verde,Licenciatura,5.0,1.0,125.0,31.0,30.0,3.0,162,35,2.0,0.0,0.0,0.0
2324296819911326702537961588711939390,Alejandro Viedma Velázquez,México ,alejandro.viedma@diputados.gob.mx ,Morena,Licenciatura,11.0,1.0,1.0,0.0,27.0,14.0,59,18,20.0,3.0,0.0,0.0
75269204444934826480790039168448500063,Alberto Villa Villegas,Jalisco ,alberto.villa@diputados.gob.mx ,Morena,Licenciatura,4.0,0.0,0.0,0.0,27.0,14.0,36,14,5.0,0.0,0.0,0.0
192224096587661598944473828587231443758,Lilia Villafuerte Zavala,Guanajuato ,lilia.villafuerte@diputados.gob.mx ,Partido Verde,Maestría,76.0,10.0,66.0,11.0,24.0,1.0,168,22,2.0,0.0,0.0,0.0
276566986863399928284904579643870170605,Mirtha Iliana Villalvazo Amaya,Nayarit ,mirtha.villalvazo@diputados.gob.mx ,Morena,Licenciatura,12.0,1.0,0.0,0.0,27.0,14.0,62,15,23.0,0.0,0.0,0.0
206861831658485460419400676940108540320,Rocío del Pilar Villarauz Martínez,Ciudad de México ,rocio.villarauz@diputados.gob.mx ,Morena,Licenciatura,33.0,7.0,11.0,4.0,27.0,14.0,92,27,21.0,2.0,0.0,0.0
19021248648945576300852057014981392209,Ricardo Villarreal García,Guanajuato ,ricardo.villarreal@diputados.gob.mx ,PAN,Sin estudios registrados,88.0,12.0,4.0,1.0,35.0,3.0,138,18,11.0,2.0,0.0,0.0
100837389294098206819428787567747153975,Juan Carlos Villarreal Salazar,Jalisco ,jcarlos.villarreal@diputados.gob.mx ,Sin Partido,Maestría,23.0,4.0,2.0,0.0,31.0,3.0,76,9,20.0,2.0,0.0,0.0
260892698356424219451344752003802155322,Silvia Lorena Villavicencio Ayala,Ciudad de México ,lorena.villavicencio@diputados.gob.mx ,Morena,Sin estudios registrados,19.0,2.0,22.0,4.0,27.0,14.0,100,23,32.0,3.0,0.0,0.0
120502643546348031889538996825524034936,Alfredo Villegas Arreola,Sinaloa ,alfredo.villegas@diputados.gob.mx ,PRI,Licenciatura,24.0,3.0,3.0,1.0,8.0,0.0,37,5,2.0,1.0,0.0,0.0
331108571395697917676773033329513872620,Héctor Joel Villegas González,Tamaulipas ,hector.villegas@diputados.gob.mx ,Sin Partido,Licenciatura,15.0,1.0,1.0,0.0,10.0,1.0,36,3,10.0,1.0,0.0,0.0
89640554079798184593459823697887473879,Dulce María Corina Villegas Guarneros,Veracruz ,dulce.villegas@diputados.gob.mx ,Morena,Sin estudios registrados,8.0,2.0,1.0,0.0,27.0,14.0,42,16,6.0,0.0,0.0,0.0
49396876121533721653921306558440959668,Dionicia Vázquez García,México ,dionicia.vazquez@diputados.gob.mx ,PT,Secundaria,17.0,2.0,4.0,2.0,21.0,2.0,47,8,5.0,2.0,0.0,0.0
107415704286383097523021343356694691785,Héctor Yunes Landa,Veracruz ,hector.yunes@diputados.gob.mx ,PRI,Maestría,18.0,2.0,1.0,0.0,9.0,0.0,31,3,3.0,1.0,0.0,0.0
